Cell,Names,L,AvgDiam
Pyrp22,dendC[344],392.96916117216745,1.8421000242233276
Pyrp22,dendC[344],392.96916117216745,1.8421000242233276
Pyrp22,dendC[344],392.96916117216745,1.8421000242233276
Pyrp22,dendC[344],392.96916117216745,1.8421000242233276
Pyrp22,dendC[418],393.4707996181279,0.6579000055789948
Pyrp22,dendC[433],397.86415183285595,0.2631800025701523
Pyrp22,dendC[427],398.56197356378846,0.5263000130653382
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[143],398.6216056505048,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[144],400.01444376613705,2.171049952507019
Pyrp22,dendC[391],400.6522894346248,0.7894999980926513
Pyrp22,dendC[391],400.6522894346248,0.7894999980926513
Pyrp22,dendC[419],402.80462887802855,0.3947500139474869
Pyrp22,dendC[409],403.607483020774,0.7894999980926514
Pyrp22,dendC[409],403.607483020774,0.7894999980926514
Pyrp22,dendC[392],403.7764080604289,0.7894999980926514
Pyrp22,dendC[392],403.7764080604289,0.7894999980926514
Pyrp22,dendC[393],408.46256532260645,0.7236999869346619
Pyrp22,dendC[393],408.46256532260645,0.7236999869346619
Pyrp22,dendC[345],409.0507925911557,1.8421000242233276
Pyrp22,dendC[345],409.0507925911557,1.8421000242233276
Pyrp22,dendC[345],409.0507925911557,1.8421000242233276
Pyrp22,dendC[345],409.0507925911557,1.8421000242233276
Pyrp22,dendC[428],409.17611141182937,0.5263000130653381
Pyrp22,dendC[410],413.8515539066199,0.6579000055789948
Pyrp22,dendC[410],413.8515539066199,0.6579000055789948
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[145],418.66141570996,2.105299949645996
Pyrp22,dendC[394],421.93989510168785,0.6578999757766724
Pyrp22,dendC[394],421.93989510168785,0.6578999757766724
Pyrp22,dendC[411],422.8008786755042,0.5263000130653381
Pyrp22,dendC[411],422.8008786755042,0.5263000130653381
